20131015,20,47.2,47588
20131015,21,44.5,46179
20131015,22,42.09,44370
20131015,23,40.14,42108
20131015,0,38.48,39216
20131016,1,38.14,37203
20131016,2,37.93,36203
20131016,3,37.68,35764
20131016,4,37.7,35759
20131016,5,37.98,36344
20131016,6,39.45,38863
20131016,7,44.43,43167
20131016,8,48.55,47240
20131016,9,46.45,48604
20131016,10,47.36,48588
20131016,11,45.66,48610
20131016,12,44.7,48218
20131016,13,44.73,47518
20131016,14,44.61,47280
20131016,15,44.78,46963
20131016,16,44.22,46609
20131016,17,44.08,46460
20131016,18,45.79,46993
20131016,19,48.21,48093
20131016,20,47.71,48301
20131016,21,44.91,47117
20131016,22,42.31,45406
20131016,23,39.56,43150
20131016,0,38.5,40352
20131017,1,37.99,37885
20131017,2,37.45,36742
20131017,3,37.08,36267
20131017,4,36.94,36292
20131017,5,37.16,36848
20131017,6,37.98,39036
20131017,7,40.57,43367
20131017,8,45.91,47492
20131017,9,47,48817
20131017,10,45.21,48954
20131017,11,44.38,48900
20131017,12,43.6,48699
20131017,13,42.94,48049
20131017,14,41.97,47793
20131017,15,42.03,47563
20131017,16,41.79,47303
20131017,17,41.25,47169
20131017,18,42.08,47706
20131017,19,43.47,48631
20131017,20,42.3,48681
20131017,21,40.33,47510
20131017,22,38.41,45615
20131017,23,37.93,43349
20131017,0,37.47,40689
20131018,1,37.64,38383
20131018,2,37.23,37487
20131018,3,36.87,37125
20131018,4,36.85,37208
20131018,5,37.19,38045
20131018,6,38.28,40504
20131018,7,39.59,45042
20131018,8,42.79,49297
20131018,9,43.84,50885
20131018,10,43.53,51117
20131018,11,44.79,50972
20131018,12,43.61,50139
20131018,13,41.75,49064
20131018,14,40.63,47925
20131018,15,40.11,46999
20131018,16,39.9,46595
20131018,17,40.75,46371
20131018,18,42.55,47140
20131018,19,45.5,48285
20131018,20,46.18,47982
20131018,21,43.9,46357
20131018,22,40.85,44729
20131018,23,39.47,43210
20131018,0,38.3,41301
20131019,1,38.87,39881
20131019,2,38.3,38710
20131019,3,38.03,38052
20131019,4,37.97,38073
20131019,5,38.01,38342
20131019,6,38.27,39106
20131019,7,38.85,40380
20131019,8,40.21,42079
20131019,9,40.2,43834
20131019,10,40.84,45509
20131019,11,41.21,46157
20131019,12,40.66,45761
20131019,13,39.91,44762
20131019,14,39.43,44280
20131019,15,39.13,43709
20131019,16,38.99,43828
20131019,17,39.38,44332
20131019,18,40.49,45760
20131019,19,42.97,47476
20131019,20,42.9,47267
20131019,21,40.08,45882
20131019,22,39.5,44519
20131019,23,38.98,43288
20131019,0,38.53,41642
20131020,1,38.56,39684
20131020,2,38.09,38629
20131020,3,37.9,38077
20131020,4,37.66,37867
20131020,5,37.93,37973
20131020,6,38.11,38579
20131020,7,38.36,39402
20131020,8,38.7,40272
20131020,9,38.75,41552
20131020,10,39.01,43136
20131020,11,39.79,44463
20131020,12,39.96,44869
20131020,13,39.68,44442
20131020,14,39.49,44228
20131020,15,39.25,43849
20131020,16,39.31,44022
20131020,17,39.83,44658
20131020,18,40.69,45995
20131020,19,42.39,47656
20131020,20,42.82,47931
20131020,21,40.94,47123
20131020,22,39.55,45915
20131020,23,38.84,44248
20131020,0,37.99,42059
20131021,1,37.74,39854
20131021,2,37.12,38974
20131021,3,36.94,38723
20131021,4,36.97,38745
20131021,5,37.45,39449
20131021,6,38.75,41800
20131021,7,41.1,46262
20131021,8,49.37,50404
20131021,9,50.83,51866
20131021,10,50.79,51854
20131021,11,49.99,52036
20131021,12,48.31,51692
20131021,13,45.96,50819
20131021,14,45.16,50548
20131021,15,45.07,50239
20131021,16,45.42,50027
20131021,17,45.06,50180
20131021,18,47.25,50795
20131021,19,50.3,51488
20131021,20,52.53,51129
20131021,21,46.53,49627
20131021,22,42.61,47774
20131021,23,39.36,45474
20131021,0,38.05,42576
20131022,1,37.48,40455
20131022,2,36.43,39316
20131022,3,35.67,38788
20131022,4,35.65,38726
20131022,5,35.94,39355
20131022,6,37.71,41476
20131022,7,39.65,45497
20131022,8,45.18,49590
20131022,9,47.35,50823
20131022,10,45.28,50640
20131022,11,42.9,50609
20131022,12,42.01,50305
20131022,13,40.69,49876
20131022,14,39.85,49390
20131022,15,39.74,48871
20131022,16,39.73,48549
20131022,17,39.76,48438
20131022,18,41.42,48860
20131022,19,42.92,49682
20131022,20,42.84,49058
20131022,21,39.1,47510
20131022,22,37.92,45703
20131022,23,37,43358
20131022,0,36.02,40491
20131023,1,34.31,36613
20131023,2,33.03,35464
20131023,3,32.1,34959
20131023,4,32.09,34857
20131023,5,32.81,35411
20131023,6,35.4,37532
20131023,7,38.28,41625
20131023,8,40.67,45553
20131023,9,41.66,46720
20131023,10,41.1,46636
20131023,11,40.98,46743
20131023,12,40.47,46532
20131023,13,39.81,45802
20131023,14,38.9,45351
20131023,15,38.65,44902
20131023,16,38.58,44666
20131023,17,38.63,44672
20131023,18,40.03,45314
20131023,19,40.98,46155
20131023,20,40.56,45750
20131023,21,38.55,44226
20131023,22,37.49,42485
20131023,23,36.25,40264
20131023,0,34.63,37527
20131024,1,33.07,36063
20131024,2,32.06,35034
20131024,3,31.52,34537
20131024,4,31.56,34566
20131024,5,32.48,35071
20131024,6,35.13,37333
20131024,7,37.61,41720
20131024,8,40.83,45852
20131024,9,41.17,46919
20131024,10,40.95,46781
20131024,11,39.99,46931
20131024,12,38.84,46852
20131024,13,37.6,46111
20131024,14,36.99,45957
20131024,15,37.42,45723
20131024,16,37.89,45580
20131024,17,38.29,45574
20131024,18,40.82,46348
20131024,19,41.2,47434
20131024,20,40.69,47039
20131024,21,39.88,45171
20131024,22,38.18,43452
20131024,23,37.24,41188
20131024,0,35.09,38288
20131025,1,33.67,36909
20131025,2,31.81,35916
20131025,3,31.57,35485
20131025,4,32.27,35533
20131025,5,33.23,36285
20131025,6,35.43,38695
20131025,7,37.96,43016
20131025,8,42.96,47206
20131025,9,45.05,48680
20131025,10,42.91,48658
20131025,11,42.08,48692
20131025,12,40.56,48100
20131025,13,39.48,46729
20131025,14,38.16,46002
20131025,15,37.16,45314
20131025,16,37.03,44833
20131025,17,37.4,44915
20131025,18,39.8,45834
20131025,19,42.6,47425
20131025,20,41.54,46907
20131025,21,37.91,44442
20131025,22,35.95,42710
20131025,23,35.25,41003
20131025,0,33.56,38964
20131026,1,34.05,37541
20131026,2,32.06,36331
20131026,3,31.91,35608
20131026,4,31.92,35277
20131026,5,31.98,35388
20131026,6,32.27,35985
20131026,7,32.89,37074
20131026,8,33.6,38329
20131026,9,35.64,39997
20131026,10,36.42,41500
20131026,11,36.08,42428
20131026,12,35.17,42529
20131026,13,34.07,42002
20131026,14,33.66,41614
20131026,15,33.44,41132
20131026,16,33.3,41197
20131026,17,33.4,41888
20131026,18,35.1,43291
20131026,19,36.93,44433
20131026,20,37.18,43632
20131026,21,34.18,41528
20131026,22,33.34,40105
20131026,23,33.09,38692
20131026,0,32.7,37090
20131027,1,33.64,35487
20131027,2,33.07,34347
20131027,3,32.93,33836
20131027,4,32.71,33534
20131027,5,32.81,33572
20131027,6,33.04,34051
20131027,7,33.91,34764
20131027,8,34.13,35591
20131027,9,34.46,36786
20131027,10,35.03,38203
20131027,11,35.26,39364
20131027,12,35.14,39888
20131027,13,35.26,39733
20131027,14,34.99,39529
20131027,15,34.95,39364
20131027,16,35.03,39698
20131027,17,35.19,40598
20131027,18,35.49,42029
20131027,19,35.61,42941
20131027,20,35.34,42575
20131027,21,34.44,41447
20131027,22,34.99,40272
20131027,23,34.21,38574
20131027,0,32.48,36514
20131028,1,30.08,35851
20131028,2,27.61,34914
20131028,3,27.48,34585
20131028,4,27.78,34614
20131028,5,30.44,35341
20131028,6,33.08,37667
20131028,7,35.66,42038
20131028,8,38.3,45997
20131028,9,38.08,47322
20131028,10,37.09,47310
20131028,11,37.04,47341
20131028,12,36.38,46837
20131028,13,35.8,46338
20131028,14,35.81,46114
20131028,15,35.84,46067
20131028,16,35.72,45989
20131028,17,36.4,46402
20131028,18,37.24,47312
20131028,19,37.39,47576
20131028,20,36.01,47018
20131028,21,35.15,45436
20131028,22,34.73,43763
20131028,23,33.5,41571
20131028,0,32.25,38845
20131029,1,31.04,36563
20131029,2,30.12,35543
20131029,3,29.8,35224
20131029,4,30.1,35297
20131029,5,30.93,36047
20131029,6,32.65,38378
20131029,7,34.95,42833
20131029,8,36.85,47066
20131029,9,36.71,48032
20131029,10,35.43,47731
20131029,11,35.27,47674
20131029,12,34.74,47368
20131029,13,34.4,47096
20131029,14,34.79,46817
20131029,15,35.17,46700
20131029,16,36.83,46819
20131029,17,38.09,47320
20131029,18,39.39,48158
20131029,19,39.32,48580
20131029,20,38.08,47799
20131029,21,37.03,46108
20131029,22,35.73,44348
20131029,23,34.65,42026
20131029,0,32.16,39233
20131030,1,30.13,37384
20131030,2,29.66,36488
20131030,3,29.12,36101
20131030,4,29.27,36149
20131030,5,30.14,36902
20131030,6,32.68,39260
20131030,7,34.81,43904
20131030,8,37.42,47958
20131030,9,37.74,48876
20131030,10,36.09,48615
20131030,11,34.97,48583
20131030,12,34.37,48349
20131030,13,34.15,47978
20131030,14,34.51,47624
20131030,15,35.47,47389
20131030,16,36.92,47509
20131030,17,37.93,48047
20131030,18,38.66,49233
20131030,19,38.35,49600
20131030,20,37.35,49030
20131030,21,36.4,47451
20131030,22,35.35,45816
20131030,23,34.17,43545
20131030,0,32.28,40752
20131031,1,31.74,38712
20131031,2,31.01,37755
20131031,3,31.04,37384
20131031,4,31.05,37534
20131031,5,31.88,38298
20131031,6,32.93,40588
20131031,7,34.73,45035
20131031,8,37.28,49087
20131031,9,37.5,49971
20131031,10,36.3,49640
20131031,11,35.25,49602
20131031,12,34.13,49139
20131031,13,33.6,48672
20131031,14,33.91,48361
20131031,15,34.83,48340
20131031,16,35.78,48335
20131031,17,37.13,48892
20131031,18,38.06,49864
20131031,19,37.74,50114
20131031,20,36.95,49379
20131031,21,35.48,47651
20131031,22,34.35,45982
20131031,23,33.43,43591
20131031,0,32.24,40769
20131101,1,31.99,38503
20131101,2,31.79,37617
20131101,3,31.75,37209
20131101,4,31.97,37329
20131101,5,32.51,38082
20131101,6,33.34,40331
20131101,7,34.51,44517
20131101,8,35.19,48318
20131101,9,35.63,49435
20131101,10,35.2,49426
20131101,11,35.24,49388
20131101,12,35.41,48723
20131101,13,35.88,48057
20131101,14,35.38,47290
20131101,15,35.12,46761
20131101,16,35.25,46846
20131101,17,35.81,47781
20131101,18,36.98,48837
20131101,19,37.37,48608
20131101,20,36.15,47408
20131101,21,35.05,45439
20131101,22,33.69,44148
20131101,23,34.22,42238
20131101,0,33.21,40188
20131102,1,32.42,37659
20131102,2,32.21,36580
20131102,3,31.95,36109
20131102,4,32.29,35954
20131102,5,32.38,36101
20131102,6,32.65,36760
20131102,7,33.15,37875
20131102,8,33.23,39084
20131102,9,33.76,40798
20131102,10,34.33,42179
20131102,11,35.07,42971
20131102,12,35.65,42856
20131102,13,35.43,42291
20131102,14,34.92,41759
20131102,15,34.48,41591
20131102,16,34.74,42217
20131102,17,35.18,44019
20131102,18,37.04,45775
20131102,19,37.9,45931
20131102,20,36.65,44794
20131102,21,35.06,43018
20131102,22,34.25,42152
20131102,23,33.69,40671
20131102,0,33.12,39210
20131103,1,33.09,37782
20131103,2,32.79,36900
20131103,3,32.33,36020
20131103,4,32.14,36178
20131103,5,32.17,36268
20131103,6,32.6,36832
20131103,7,32.85,37536
20131103,8,32.84,38495
20131103,9,32.7,39737
20131103,10,32.92,41256
20131103,11,33.01,42339
20131103,12,32.97,42821
20131103,13,32.98,42755
20131103,14,32.96,42515
20131103,15,32.91,42603
20131103,16,32.96,43091
20131103,17,33.6,44337
20131103,18,34.19,45772
20131103,19,34.21,46032
20131103,20,33.88,45362
20131103,21,33.12,44145
20131103,22,32.88,43121
20131103,23,32.42,41320
20131103,0,31.7,39109
20131104,1,30.75,37517
20131104,2,30.12,36732
20131104,3,30.04,36529
20131104,4,30.26,36641
20131104,5,31.31,37422
20131104,6,32.48,39816
20131104,7,34.36,44288
20131104,8,36.46,48266
20131104,9,36.77,49317
20131104,10,35.95,49260
20131104,11,35.51,49414
20131104,12,35.41,49067
20131104,13,35.35,48628
20131104,14,35.39,48361
20131104,15,35.6,48277
20131104,16,36,48497
20131104,17,37.04,49228
20131104,18,39.08,50221
20131104,19,38.91,50134
20131104,20,37.28,49232
20131104,21,35.57,47553
20131104,22,35.02,45862
20131104,23,33.97,43483
20131104,0,32.93,40757
20131105,1,33.14,38785
20131105,2,32.42,37920
20131105,3,32.24,37470
20131105,4,32.26,37537
20131105,5,32.99,38300
20131105,6,34.12,40565
20131105,7,36.32,44963
20131105,8,38.44,49070
20131105,9,38.76,49921
20131105,10,37.22,49693
20131105,11,36.56,49780
20131105,12,36.33,49573
20131105,13,36.65,49180
20131105,14,37.27,48801
20131105,15,37.57,48791
20131105,16,38.63,48882
20131105,17,39.94,49703
20131105,18,41.6,50671
20131105,19,40.12,50606
20131105,20,38.08,49618
20131105,21,36.93,47949
20131105,22,35.31,46307
20131105,23,34.62,44039
20131105,0,33.87,41329
20131106,1,33.78,39221
20131106,2,33.55,38333
20131106,3,33.31,37913
20131106,4,33.56,37993
20131106,5,34.03,38783
20131106,6,35.05,41404
20131106,7,36.65,45916
20131106,8,38.87,49994
20131106,9,39.68,50452
20131106,10,39.07,50256
20131106,11,38.72,50390
20131106,12,38.44,50172
20131106,13,38.19,49708
20131106,14,38.28,49366
20131106,15,37.96,49167
20131106,16,37.89,49564
20131106,17,39.06,50655
20131106,18,42.06,51764
20131106,19,41.89,51610
20131106,20,39.89,50487
20131106,21,38.26,48810
20131106,22,36.22,47078
20131106,23,34.99,44740
20131106,0,34.04,41909
20131107,1,34.02,40032
20131107,2,33.79,39052
20131107,3,33.72,38713
20131107,4,33.82,38697
20131107,5,34.37,39457
20131107,6,35.37,42001
20131107,7,37.02,46488
20131107,8,39.19,50551
20131107,9,39.13,51084
20131107,10,37.79,50847
20131107,11,37.34,50851
20131107,12,37.29,50572
20131107,13,37.14,50061
20131107,14,37.32,49691
20131107,15,37.28,49628
20131107,16,38.51,49845
20131107,17,40.15,51081
20131107,18,41.3,52184
20131107,19,40.54,51850
20131107,20,38.79,50710
20131107,21,37.74,48967
20131107,22,36.65,47276
20131107,23,35.27,44822
20131107,0,33.48,41999
20131108,1,33.29,39978
20131108,2,32.29,39102
20131108,3,32.14,38663
20131108,4,32.21,38698
20131108,5,33.59,39492
20131108,6,34.97,42130
20131108,7,37.19,46664
20131108,8,39.59,50997
20131108,9,40.43,51970
20131108,10,39.14,51671
20131108,11,38.33,51372
20131108,12,38.03,50802
20131108,13,37.76,49855
20131108,14,37.67,49114
20131108,15,37.55,48627
20131108,16,37.67,48712
20131108,17,38.83,50054
20131108,18,40.1,51400
20131108,19,39.99,51020
20131108,20,38.03,49422
20131108,21,37.36,47209
20131108,22,35.97,45500
20131108,23,34.99,43665
20131108,0,34.19,41620
20131109,1,34.7,39169
20131109,2,34.07,38007
20131109,3,33.82,37347
20131109,4,33.6,37209
20131109,5,33.85,37358
20131109,6,34.15,38094
20131109,7,34.39,39227
20131109,8,35.11,40662
20131109,9,35.39,42328
20131109,10,35.56,43812
20131109,11,35.75,44592
20131109,12,35.73,44691
20131109,13,35.51,44409
20131109,14,35.27,44207
20131109,15,35.18,44382
20131109,16,35.53,44902
20131109,17,36.04,46530
20131109,18,37.31,48095
20131109,19,37.68,47611
20131109,20,36.86,46243
20131109,21,35.69,44351
20131109,22,35.17,43209
20131109,23,34.45,41753
20131109,0,33.49,40022
20131110,1,31.77,38717
20131110,2,31.44,37554
20131110,3,31.34,36565
20131110,4,31.76,36714
20131110,5,32.28,36912
20131110,6,33.39,37412
20131110,7,33.97,38238
20131110,8,34.21,39343
20131110,9,34.65,40756
20131110,10,35.15,42508
20131110,11,35.34,43820
20131110,12,35.76,44530
20131110,13,36.1,44520
20131110,14,35.28,44578
20131110,15,35.29,44641
20131110,16,35.69,45313
20131110,17,36.07,46812
20131110,18,36.94,48236
20131110,19,37.72,48310
20131110,20,37.23,47618
20131110,21,35.99,46411
20131110,22,35.53,45466
20131110,23,35.48,43620
20131110,0,34.24,41361
20131111,1,34.09,39763
20131111,2,33.5,38980
20131111,3,33.58,38797
20131111,4,33.92,39055
20131111,5,34.87,39960
20131111,6,36.21,42715
20131111,7,37.73,47721
20131111,8,40.38,52171
20131111,9,42.53,53063
20131111,10,40.88,53000
20131111,11,40.69,52997
20131111,12,40.13,52645
20131111,13,39.93,51902
20131111,14,40.6,51554
20131111,15,40.34,51528
20131111,16,40.44,52073
20131111,17,41.29,53360
20131111,18,42,54475
20131111,19,39.79,54007
20131111,20,38.4,52824
20131111,21,37.43,51022
20131111,22,36.89,49177
20131111,23,35.75,46526
20131111,0,33.16,43570
20131112,1,31.97,41048
20131112,2,31.4,40152
20131112,3,31.1,39659
20131112,4,31.18,39679
20131112,5,31.79,40311
20131112,6,33.4,42936
20131112,7,35.91,47685
20131112,8,37.78,51855
20131112,9,37.87,52352
20131112,10,37.62,51888
20131112,11,37.44,52001
20131112,12,37.74,51857
20131112,13,37.84,51689
20131112,14,38.04,51599
20131112,15,38,51554
20131112,16,38.55,51770
20131112,17,40.45,52875
20131112,18,42.72,53661
20131112,19,39.39,52989
20131112,20,38.32,51455
20131112,21,37.5,49598
20131112,22,36.97,47885
20131112,23,35.94,45307
20131112,0,34.05,42402
20131113,1,32.64,40030
20131113,2,31.84,39121
20131113,3,31.51,38780
20131113,4,31.68,38866
20131113,5,32.22,39739
20131113,6,34.11,42155
20131113,7,36.57,46733
20131113,8,38.52,50911
20131113,9,38.39,51623
20131113,10,37.69,51278
20131113,11,37.27,51262
20131113,12,37.04,50946
20131113,13,36.89,50238
20131113,14,37.11,49854
20131113,15,37.05,49911
20131113,16,37.47,50557
20131113,17,39.23,51676
20131113,18,42.26,52775
20131113,19,39.81,52486
20131113,20,38.55,51525
20131113,21,38.13,49834
20131113,22,37.55,48309
20131113,23,35.97,45806
20131113,0,34.2,42879
20131114,1,33.96,40953
20131114,2,33.38,40070
20131114,3,32.77,39721
20131114,4,32.81,39895
20131114,5,33.6,40709
20131114,6,34.79,43214
20131114,7,37.55,47672
20131114,8,39.74,52044
20131114,9,39.24,52765
20131114,10,38.37,52374
20131114,11,37.93,52435
20131114,12,37.85,52168
20131114,13,38.04,51577
20131114,14,38.51,51160
20131114,15,38.6,51220
20131114,16,39.35,51768
20131114,17,42.52,52858
20131114,18,44.36,53710
20131114,19,41.69,53016
20131114,20,39.07,51914
20131114,21,38.01,50063
20131114,22,37.85,48280
20131114,23,36.76,45720
20131114,0,34.68,42746
20131115,1,34.01,40253
20131115,2,33.67,39329
20131115,3,33.37,38959
20131115,4,33.43,39104
20131115,5,34.13,39871
20131115,6,35.11,42293
20131115,7,38.03,46985
20131115,8,39.8,51319
20131115,9,40,52262
20131115,10,39.34,52054
20131115,11,38.99,52037
20131115,12,38.61,51779
20131115,13,37.87,51228
20131115,14,37.68,50553
20131115,15,37.24,50090
20131115,16,37.05,50402
20131115,17,37.67,51407
20131115,18,37.81,52164
20131115,19,37.23,51358
20131115,20,36.04,49821
20131115,21,35.15,47677
20131115,22,34.42,46026
20131115,23,33.42,43937
20131115,0,32.06,41684
20131116,1,32,39189
20131116,2,30.72,37899
20131116,3,30.62,37180
20131116,4,30.39,36972
20131116,5,30.58,37158
20131116,6,30.94,37935
20131116,7,30.81,39185
20131116,8,31.64,40761
20131116,9,33.12,42184
20131116,10,34.26,43727
20131116,11,34.47,44759
20131116,12,34.23,45072
20131116,13,33.6,44627
20131116,14,32.99,44329
20131116,15,33.24,44355
20131116,16,34.13,45292
20131116,17,35.22,46831
20131116,18,35.68,48118
20131116,19,35.3,47610
20131116,20,34.75,46084
20131116,21,33.38,44140
20131116,22,32.41,43181
20131116,23,32.36,41697
20131116,0,31,39732
20131117,1,30.35,37591
20131117,2,28.89,36529
20131117,3,28.65,35504
20131117,4,28.65,35644
20131117,5,28.87,35871
20131117,6,29.39,36454
20131117,7,28.5,37294
20131117,8,31.43,38343
20131117,9,32.54,39691
20131117,10,34.17,41328
20131117,11,34.48,42635
20131117,12,34.95,43280
20131117,13,34.89,42965
20131117,14,34.88,42797
20131117,15,35.36,43059
20131117,16,36.01,44198
20131117,17,36.84,46228
20131117,18,37.88,47602
20131117,19,37.95,47725
20131117,20,37.22,47038
20131117,21,36.33,45872
20131117,22,35.07,45066
20131117,23,34.34,43303
20131117,0,33.62,41139
20131118,1,32.82,40072
20131118,2,31.96,39376
20131118,3,31.57,39230
20131118,4,31.44,39451
20131118,5,33.04,40302
20131118,6,35.11,42736
20131118,7,37.79,47271
20131118,8,41.76,51673
20131118,9,42.49,52282
20131118,10,39.64,52059
20131118,11,39.45,51737
20131118,12,39.06,51502
20131118,13,38.84,51039
20131118,14,39.58,50925
20131118,15,39.8,51208
20131118,16,40.9,51725
20131118,17,42.55,52719
20131118,18,43.37,53149
20131118,19,39.62,52463
20131118,20,39.04,51214
20131118,21,37.45,49342
20131118,22,35.82,47658
20131118,23,34.57,45137
20131118,0,33.06,42326
20131119,1,33.41,40035
20131119,2,32.98,39240
20131119,3,32.79,38912
20131119,4,32.85,39011
20131119,5,33.66,39877
20131119,6,35.49,42612
20131119,7,37.98,47251
20131119,8,41.9,51392
20131119,9,41.8,52108
20131119,10,39.93,51787
20131119,11,39.32,51945
20131119,12,39.48,51967
20131119,13,39.82,51844
20131119,14,40.67,51618
20131119,15,41.08,51728
20131119,16,42.01,52359
20131119,17,43.43,53209
20131119,18,43.97,53495
20131119,19,42.42,52865
20131119,20,39.38,51696
20131119,21,38.95,49926
20131119,22,37.97,48308
20131119,23,36.5,45797
20131119,0,35.05,43094
20131120,1,35.25,41404
20131120,2,35.15,40536
20131120,3,35.13,40279
20131120,4,35.35,40577
20131120,5,35.98,41643
20131120,6,37.14,44381
20131120,7,39.82,49091
20131120,8,45.89,53362
20131120,9,46.86,54067
20131120,10,43.52,53708
20131120,11,43.23,53835
20131120,12,42.39,53633
20131120,13,41.83,53145
20131120,14,43.11,52840
20131120,15,43.4,53025
20131120,16,45.9,53832
20131120,17,47.1,55037
20131120,18,46.91,55684
20131120,19,44.85,55004
20131120,20,41.32,53882
20131120,21,39.67,51939
20131120,22,38.57,50391
20131120,23,37.22,47772
20131120,0,36.28,44873
20131121,1,35.37,42990
20131121,2,35.05,42041
20131121,3,34.86,41701
20131121,4,35,41912
20131121,5,35.5,43170
20131121,6,36.86,45868
20131121,7,40.28,50431
20131121,8,44.71,54819
20131121,9,45.55,55670
20131121,10,43.69,55454
20131121,11,42.63,55622
20131121,12,42.23,55524
20131121,13,43.5,55006
20131121,14,43.92,54906
20131121,15,43.61,55021
20131121,16,45.62,55769
20131121,17,48.91,56562
20131121,18,49.03,56867
20131121,19,44.43,56070
20131121,20,42.05,54891
20131121,21,39.45,53036
20131121,22,38.9,51455
20131121,23,37.67,48902
20131121,0,35.91,45898
20131122,1,35.69,43947
20131122,2,35.26,43113
20131122,3,35.2,42754
20131122,4,35.29,42970
20131122,5,35.93,43927
20131122,6,36.99,46772
20131122,7,40.78,51566
20131122,8,47.94,55887
20131122,9,49.88,56816
20131122,10,46.05,56546
20131122,11,44.91,56594
20131122,12,43.66,56215
20131122,13,42.71,55516
20131122,14,42.72,54812
20131122,15,42.61,54442
20131122,16,43.59,54764
20131122,17,45.37,55614
20131122,18,47.35,55992
20131122,19,44.67,55161
20131122,20,40.51,53704
20131122,21,39.42,51555
20131122,22,38,50014
20131122,23,36.84,47973
20131122,0,36.09,45780
20131123,1,35.71,44256
20131123,2,35.26,43062
20131123,3,35.06,42431
20131123,4,34.95,42303
20131123,5,35.08,42566
20131123,6,35.42,43341
20131123,7,35.89,44623
20131123,8,36.31,46333
20131123,9,36.88,48006
20131123,10,37.97,49573
20131123,11,38.18,50494
20131123,12,38.28,50648
20131123,13,37.89,50027
20131123,14,37.73,49679
20131123,15,37.68,49943
20131123,16,38.43,51159
20131123,17,39.9,52933
20131123,18,40.87,54056
20131123,19,39.51,53384
20131123,20,38.19,51745
20131123,21,37.05,49764
20131123,22,36.15,48697
20131123,23,35.65,47167
20131123,0,34.54,45170
20131124,1,34,43185
20131124,2,33.4,42024
20131124,3,32.97,41343
20131124,4,32.82,41240
20131124,5,32.96,41453
20131124,6,33.28,42055
20131124,7,33.66,43083
20131124,8,33.99,44506
20131124,9,34.27,45971
20131124,10,34.9,47745
20131124,11,35.38,49011
20131124,12,36.04,49573
20131124,13,35.19,49489
20131124,14,35.09,49200
20131124,15,35.31,49552
20131124,16,35.81,50858
20131124,17,36.53,52618
20131124,18,36.99,53630
20131124,19,36.85,53489
20131124,20,36.98,52518
20131124,21,36.38,51382
20131124,22,36,50269
20131124,23,35.54,48379
20131124,0,35,46035
20131125,1,34.23,44068
20131125,2,33.97,43303
20131125,3,33.8,43080
20131125,4,33.96,43410
20131125,5,34.94,44487
20131125,6,36.32,47309
20131125,7,39.56,52232
20131125,8,48.11,56710
20131125,9,48.78,57376
20131125,10,44.08,57075
20131125,11,40.31,56987
20131125,12,39.57,56563
20131125,13,39.66,55893
20131125,14,42.55,55614
20131125,15,44.5,55730
20131125,16,45.91,56624
20131125,17,48.31,57900
20131125,18,52.22,58389
20131125,19,45.92,57651
20131125,20,43.47,56439
20131125,21,40.9,54610
20131125,22,39.93,53101
20131125,23,37.61,50467
20131125,0,35.85,47736
20131126,1,34.53,45824
20131126,2,34.31,44871
20131126,3,34.1,44520
20131126,4,34.3,44672
20131126,5,35.23,45775
20131126,6,36.89,48640
20131126,7,43.19,53186
20131126,8,46.97,57427
20131126,9,51.71,58152
20131126,10,48.9,57768
20131126,11,46,57660
20131126,12,45.54,57206
20131126,13,44.04,56627
20131126,14,44.84,56230
20131126,15,45.83,56396
20131126,16,46.86,56993
20131126,17,48.48,58011
20131126,18,48.04,58278
20131126,19,43.55,57381
20131126,20,40.41,56059
20131126,21,38.73,53909
20131126,22,37.75,52216
20131126,23,36.37,49425
20131126,0,33.83,46330
20131127,1,33.54,43057
20131127,2,32.82,42042
20131127,3,32.26,41469
20131127,4,32.65,41488
20131127,5,33.08,42228
20131127,6,34.14,44882
20131127,7,36.52,49277
20131127,8,38.29,53483
20131127,9,38.96,54271
20131127,10,38.19,53688
20131127,11,37.78,53369
20131127,12,37.34,53209
20131127,13,37.09,52745
20131127,14,37.19,52496
20131127,15,37.04,52669
20131127,16,37.24,53561
20131127,17,37.79,54460
20131127,18,37.94,54730
20131127,19,37.5,53889
20131127,20,36.78,52572
20131127,21,35.84,50634
20131127,22,34.6,49075
20131127,23,33.55,46498
20131127,0,32.49,43796
20131128,1,30.91,41550
20131128,2,29.99,40677
20131128,3,29.1,40427
20131128,4,29.26,40620
20131128,5,30.18,41420
20131128,6,32.33,43868
20131128,7,34.16,48592
20131128,8,35.9,52793
20131128,9,36.31,53707
20131128,10,35.63,53245
20131128,11,35.59,53111
20131128,12,35.37,52904
20131128,13,35.1,52523
20131128,14,35.42,52243
20131128,15,35.45,52576
20131128,16,36.15,53414
20131128,17,37.14,54364
20131128,18,37.92,54467
20131128,19,37.37,53782
20131128,20,36.53,52593
20131128,21,35.81,51058
20131128,22,35.31,49511
20131128,23,34.12,47218
20131128,0,33.12,44276
20131129,1,32.95,41632
20131129,2,32.78,40702
20131129,3,33.01,40479
20131129,4,33.29,40725
20131129,5,33.8,41678
20131129,6,34.91,44532
20131129,7,37.25,49316
20131129,8,42.35,53588
20131129,9,43.63,54533
20131129,10,41.61,54537
20131129,11,40.02,54489
20131129,12,39.13,54255
20131129,13,37.6,53692
20131129,14,37.03,53067
20131129,15,36.69,52998
20131129,16,36.92,53551
20131129,17,37.75,54709
20131129,18,38.74,54957
